id,nct_id,intervention_type,name,description
159217520,NCT04864210,DRUG,Bupivacaine,An anesthesiologist trained in regional anesthesia will perform a paravertebral block in the hospital's pain service unit. This intervention is standard of care and will use plain bupivacaine with epinephrine as the medication
159217521,NCT05112991,DRUG,Envafolimab+Lenvatinib,"Envafolimab: 400mg envafolimab was administered once in D1 and D15 of the first treatment cycle and once in D1 of each subsequent 28 day cycle.

Lenvatinib: the recommended Phase 2 dose (RP2D) orally 20mg QD during each 28-day cycle."
159217522,NCT05112991,DRUG,Envafolimab,Envafolimab: 400mg envafolimab was administered once in D1 and D15 of the first treatment cycle and once in D1 of each subsequent 28 day cycle.
159217523,NCT04340063,DEVICE,Gait training performed on a treadmill,Participants randomized to the Control group will complete high intensity gait training on a treadmill.
159217524,NCT04340063,DEVICE,Gait training performed in a Movement Amplification Environment,"The Experimental group will perform all gait training within the movement amplification environment. To create the movement amplification environment, the investigators have constructed a cable-driven robot, the Agility Trainer. The Agility Trainer applies small forces to the pelvis that increase the difficulty to maintain forward walking"
159217525,NCT06975982,OTHER,No intervention,No intervention
159217526,NCT05676463,PROCEDURE,MRI-guided Intensity-Modulated Radiation Therapy,Undergo MRI-guided IMRT
159217527,NCT05676463,DRUG,Antiandrogen Therapy,Receive SOC ADT
159217528,NCT05676463,PROCEDURE,PSMA PET Scan,Undergo PSMA PET scan
159217529,NCT05676463,PROCEDURE,Computed Tomography,Undergo CT
159585771,NCT04157816,OTHER,Digital Training,"This 4-week digital training program for non-specialist health workers is accessed through a smart phone app and offers instruction in the delivery of the Healthy Activity Program (HAP) in primary care settings. HAP is an evidence-based brief psychological treatment for depression. The digital training covers the same content as the Face-to-Face training. The course includes 16 modules with video lectures, role-play videos, graphics, slide presentations, quizzes, and assessment questions. Participants also receive low-intensity support to enhance their learning experience and sustain engagement, including: 1) access to an automated 'Help Line' that participants can call any time with questions about the program; 2) weekly automated messages sent through the mobile app to encourage participants; and 3) automated messages and phone calls to participants who show prolonged periods of inactivity in the mobile app to offer technical support and help them complete the training program."
159769502,NCT06148909,OTHER,Small Talk Motivational Interviewing,Combining small talks and skills on Motivational Interviewing in the smoking cessation services
159217530,NCT05676463,PROCEDURE,Magnetic Resonance Imaging,Undergo MRI
159769503,NCT02957656,BIOLOGICAL,H7N9 pLAIV,10\^7.0 fluorescent focus units (FFU); delivered by an Accuspray device
159769504,NCT02957656,BIOLOGICAL,H7N9 pIIV,Administered by intramuscular injection in the deltoid.
159769505,NCT02957656,BIOLOGICAL,AS03 adjuvant,Mixed with H7N9 pIIV vaccine; administered by intramuscular injection in the deltoid
159032360,NCT00109343,BIOLOGICAL,Comparator: ProQuad™ (V221),"0.5-mL subcutaneous injection of measles, mumps, rubella, varicella virus vaccine live (MMRV)"
159032361,NCT00109343,BIOLOGICAL,Comparator: PREVNAR™ (pneumococcal 7-valent conjugate vaccine),0.5-mL intramuscular injection of pneumococcal 7-valent conjugate vaccine
159032362,NCT03729284,DRUG,Cymbalta Capsules,Active Comparator: Cymbalta®- hard gelatinous capsule with delayed release microgranules ( Eli Lilly do Brasil Ltda) equivalent to 60 mg of duloxetine.
159217531,NCT05676463,PROCEDURE,Bone Scan,Undergo bone scan
159217532,NCT05676463,PROCEDURE,Biospecimen Collection,Undergo blood sample collection
159217533,NCT05676463,OTHER,Quality-of-Life Assessment,Ancillary studies
159217534,NCT04095923,BEHAVIORAL,Social media game,Participants will engage in weekly challenges that require them to take photographs of interesting things they discover during their walks. They will post and discuss these photographs with other participants on a private social media page. They will track their steps using a wearable activity monitor and receive brief standard self-regulatory counseling.
159217535,NCT04095923,BEHAVIORAL,Standard self-regulation,Participants will track their steps using a wearable activity monitor and receive brief standard self-regulatory counseling.
159217536,NCT06256159,OTHER,12 MSWS questionnaire,The subject has to perform different gait assessments and fill out the 12-item multiple sclerosis walking scale questionnaire in one visit. Maximum 8 weekes after the first visit the subject has to fill out the same questionnaire again.
159217537,NCT04774159,DRUG,Colchicine 0.5 MG Oral Tablet,"Colchicine 0.5 mg tablet daily

Active drug and placebo are of the same appearance and are indistinguishable. All investigators, study personnel and patients will be blinded to drug treatment assignment. Trial treatment supplies must be stored in a secure, limited-access location under the storage conditions specified on the IP supply label."
159217538,NCT04774159,DRUG,Colchicine-Placebo,Colchicine-Placebo tablet
159217539,NCT00990457,BEHAVIORAL,Weight Loss Diets Plus Exercise,"The weight loss diet will be either a low-carbohydrate diet or a low-fat, low-calorie diet. All participants will also be enrolled in a supervised exercise program.

The supervised exercise training sessions will take place three times a week for 6 months. Each session will last 1 to 1 ½ hours and will include aerobic exercise and weight training."
159217540,NCT06647589,BEHAVIORAL,Acceptance and Commitment Therapy,participants will then receive ACT-based individual therapy weekly for twelve weeks.
159217541,NCT03464370,OTHER,Measure of emotional stressors,"For the Epileptic Group

* Rapid interrogation, completing the clinical data
* A scale of impact of the precipitating factors of crises
* An emotional Stroop
* A task of detecting emotional targets against threatening information
* A measure of the perception of emotions using film clips
* A scale of measurement of perceived stress
* The transfer of psychiatric scales

For the healthy volunteers group :

* A rapid interrogation, gathering the possible medical history, the level of studies, the manual laterality
* An emotional Stroop
* A task of detecting emotional targets against threatening information
* A scale of measurement of perceived stress
* A measure of the perception of emotions using film clips
* A rapid neuropsychological assessment"
159217542,NCT00027222,PROCEDURE,retinal ablation,
159217543,NCT06994533,PROCEDURE,methods on bone reconstrucion after chest wall tumor resection,Selecting appropriate implants for chest wall bone reconstruction
159217544,NCT06993571,DEVICE,Active-tACS,"30 seconds of closed-loop tACS at 2-4 mA, with 6 alternating phase alignments and 1-3 repetitions. Phase alignment is adjusted to the patient's tremor frequency and rhythm in real time. Administered using the neuroConn LOOPIT device and 2 electrodes placed on the cerebellum and jaw, with an area of 5x5 and 5x7 respectively. The stimulation begins with a 3-second ramp-up and ends with a 3-second ramp-down."
159217545,NCT06993571,DEVICE,Sham-tACS,"30 seconds of tACS at 0 mA and 1-3 repetitions. Administered using the neuroConn LOOPIT device and 2 electrodes placed on the cerebellum and jaw, with an area of 5x5 and 5x7 respectively. The sham protocol begins with a 3-second ramp-up and ends with a 3-second ramp-down."
159217546,NCT06993571,DEVICE,Unlocked-tACS,"30 seconds of open-loop tACS at 2-4 mA, with no phase alignments and 1-3 repetitions. Administered using the neuroConn LOOPIT device and 2 electrodes placed on the cerebellum and jaw, with an area of 5x5 and 5x7 respectively. The stimulation begins with a 3-second ramp-up and ends with a 3-second ramp-down."
159217547,NCT06616987,DRUG,Sacituzumab Govitecan with pegfilgrastim,"▪ Sacituzumab Govitecan group

- Sacituzumab Govitecan 10mg/kg IV on CnD1 and D8 + Pegfilgrastim 6mg SC QD on CnD9"
159217548,NCT06994221,DIAGNOSTIC_TEST,18F FAPI-42 PET/CT scan,"During the hospital stay, participants will receive an 18F FAPI-42 PET/CT scan. 18F FAPI-42 is a new fibroblast activation protein (FAP)-specific tracer used for fibrosis imaging. PET/CT will be performed using the ultra-high-resolution digital PET/CT uEXPLORER (United Imaging, Shanghai, China)"
159217549,NCT06995105,PROCEDURE,TACE,"The first day of TACE treatment is the first day (D1). TACE is started on D1. Subsequent TACE is arranged by the investigator based on a comprehensive assessment of the patient's physical condition, disease progression, adverse reactions, etc. The total number of TACEs shall not exceed 4 times, with at least 4 weeks between each two times."
159217550,NCT06995105,DRUG,Sintilimab combined with Bevacizumab,"Sintilimab (200 mg) combined with bevacizumab (Dayoutong injection, 15 mg/kg), intravenous infusion, once every 3 weeks, until the patient is intolerant or the tumor progresses"
159217551,NCT06995105,BIOLOGICAL,individualized anti-tumor new antigen iNeo-Vac-R01 injection,"The individualized anti-tumor new antigen iNeo-Vac-R01 injection was commissioned by Hangzhou Nuanjin Biotechnology Co., Ltd., and all patients were admitted into the therapeutic intervention group. According to the results of previous non-clinical studies, the individualized mRNA injection of 100 μ g was a tolerable dose."
159585772,NCT04157816,OTHER,Coaching Support,"Individualized remote coaching is a form of high-intensity support that will be used to help sustain participant engagement in the digital training program and promote success in progressing through the course. Each week, a Coach will phone participants and offer encouragement and support related to the course. The phone call will last no more than 60 minutes. The Coach will be someone who has successfully completed the course, and therefore can offer first hand knowledge of the content. During the coaching session, the coach will review the participants' progress through the course, offer praise and encouragement, discuss any challenges or questions related to the course content, and review the participants' goals and plans for the upcoming week. Each participant will receive a maximum of 4 remote coaching sessions (1 per week over the 4-week training program)."
159585773,NCT01086410,DRUG,Placebo Inhalation Powder,Placebo Inhalation powder inhaled once daily for 6 weeks' treatment
159585774,NCT01086410,DRUG,Fluticasone Furoate/GW642444 Inhalation Powder,Dose B inhaled once daily for 6 weeks' treatment
159585775,NCT01086410,DRUG,Fluticasone Furoate/GW642444 Inhalation Powder,Dose A inhaled once daily for 6 weeks' treatment
159585776,NCT01086410,DRUG,Placebo Oral Capsule,One placebo capsule taken each day on the last 7 days of the study
159585777,NCT01086410,DRUG,Prednisolone Oral Capsule,Prednisolone 10mg oral capsule taken each day on the last 7 days of the study
159585778,NCT01956825,DIETARY_SUPPLEMENT,"""slim water""",
159217552,NCT06994455,PROCEDURE,scaling and root planing along with antibiotic intervention,doxycycline gel exhibits bacteriostatic activity against prevalent periodontal pathogens
159217553,NCT06994455,PROCEDURE,scaling and root planing along with antibiotic intervention,the formulation of doxycycline and incorprating it with PLGA nano-particles will increase the absorption rate in gingival sulcus
