id,nct_id,ctgov_group_code,result_type,title,description,outcome_id
315929121,NCT00536471,OG001,Outcome,Group A - Placebo,"placebo every day (QD), by mouth (PO) for up to 9 months, may be increased to duloxetine 60 mg QD, PO during the first 3 months as part of a rescue plan with pre-defined criteria (Patients meeting criteria will automatically be assigned to duloxetine 60 mg QD).",100789469.0
315929122,NCT00536471,OG002,Outcome,Group B - Duloxetine,"duloxetine 60 mg every day (QD), by mouth (PO) for 3 months, after which may be increased to duloxetine 120 mg QD, PO for 6 months",100789469.0
315929123,NCT00536471,OG003,Outcome,Group B - Placebo,"placebo every day (QD), by mouth (PO) for up to 9 months, may be increased to duloxetine 60 mg QD, PO during the first 3 months as part of a rescue plan with pre-defined criteria (Patients meeting criteria will automatically be assigned to duloxetine 60 mg QD).",100789469.0
315929124,NCT00536471,OG000,Outcome,Group A - Duloxetine,"duloxetine 60 mg every day (QD), by mouth (PO) for 3 months, after which may be increased to duloxetine 120 mg QD, PO for 6 months",100789470.0
315929125,NCT00536471,OG001,Outcome,Group A - Placebo,"placebo every day (QD), by mouth (PO) for up to 9 months, may be increased to duloxetine 60 mg QD, PO during the first 3 months as part of a rescue plan with pre-defined criteria (Patients meeting criteria will automatically be assigned to duloxetine 60 mg QD).",100789470.0
315929126,NCT00536471,OG002,Outcome,Group B - Duloxetine,"duloxetine 60 mg every day (QD), by mouth (PO) for 3 months, after which may be increased to duloxetine 120 mg QD, PO for 6 months",100789470.0
315929127,NCT00536471,OG003,Outcome,Group B - Placebo,"placebo every day (QD), by mouth (PO) for up to 9 months, may be increased to duloxetine 60 mg QD, PO during the first 3 months as part of a rescue plan with pre-defined criteria (Patients meeting criteria will automatically be assigned to duloxetine 60 mg QD).",100789470.0
315929128,NCT00536471,OG000,Outcome,Group A - Duloxetine,"duloxetine 60 mg every day (QD), by mouth (PO) for 3 months, after which may be increased to duloxetine 120 mg QD, PO for 6 months",100789471.0
315929129,NCT00536471,OG001,Outcome,Group A - Placebo,"placebo every day (QD), by mouth (PO) for up to 9 months, may be increased to duloxetine 60 mg QD, PO during the first 3 months as part of a rescue plan with pre-defined criteria (Patients meeting criteria will automatically be assigned to duloxetine 60 mg QD).",100789471.0
317109346,NCT04607291,OG000,Outcome,Health Services Research (Witness CARES Services) Intervention,"Patients who are not prepared for a colonoscopy or stool test receive educational materials, messages, and videos electronically or by mail with information about colorectal screening and are followed up by phone within 2 weeks. Patients desiring colonoscopy, receive navigators assistance with obtaining the screening (e.g.,determining gastrointestinal doctor, scheduling appointment, prep materials and process, transportation, escort). Patients desiring a stool test, receive navigators assistance by facilitating fecal tests.

Community Health Service: Receive Witness CARES services

Survey Administration: Ancillary studies",101145139.0
315929130,NCT00536471,OG002,Outcome,Group B - Duloxetine,"duloxetine 60 mg every day (QD), by mouth (PO) for 3 months, after which may be increased to duloxetine 120 mg QD, PO for 6 months",100789471.0
315929131,NCT00536471,OG003,Outcome,Group B - Placebo,"placebo every day (QD), by mouth (PO) for up to 9 months, may be increased to duloxetine 60 mg QD, PO during the first 3 months as part of a rescue plan with pre-defined criteria (Patients meeting criteria will automatically be assigned to duloxetine 60 mg QD).",100789471.0
315929132,NCT00536471,OG000,Outcome,Group A - Duloxetine,"duloxetine 60 mg every day (QD), by mouth (PO) for 3 months, after which may be increased to duloxetine 120 mg QD, PO for 6 months",100789472.0
317505802,NCT02714595,OG004,Outcome,cUTI: Cefiderocol,"Participants with cUTI received 2 g cefiderocol administered intravenously over 3 hours, every 8 hours for 7-14 days.",101265388.0
317505803,NCT02714595,OG005,Outcome,cUTI: Best Available Therapy,"Participants with cUTI received best available therapy, as chosen by the investigator, which may have included up to three antibacterial agents for carbapenem resistant Gram-negative bacteria, intravenously administered per country-specific guidelines for 7-14 days.",101265388.0
315929133,NCT00536471,OG001,Outcome,Group A - Placebo,"placebo every day (QD), by mouth (PO) for up to 9 months, may be increased to duloxetine 60 mg QD, PO during the first 3 months as part of a rescue plan with pre-defined criteria (Patients meeting criteria will automatically be assigned to duloxetine 60 mg QD).",100789472.0
315929134,NCT00536471,OG002,Outcome,Group B - Duloxetine,"duloxetine 60 mg every day (QD), by mouth (PO) for 3 months, after which may be increased to duloxetine 120 mg QD, PO for 6 months",100789472.0
315929135,NCT00536471,OG003,Outcome,Group B - Placebo,"placebo every day (QD), by mouth (PO) for up to 9 months, may be increased to duloxetine 60 mg QD, PO during the first 3 months as part of a rescue plan with pre-defined criteria (Patients meeting criteria will automatically be assigned to duloxetine 60 mg QD).",100789472.0
315929136,NCT00536471,OG000,Outcome,Group A - Duloxetine,"duloxetine 60 mg every day (QD), by mouth (PO) for 3 months, after which may be increased to duloxetine 120 mg QD, PO for 6 months",100789473.0
315929137,NCT00536471,OG001,Outcome,Group A - Placebo,"placebo every day (QD), by mouth (PO) for up to 9 months, may be increased to duloxetine 60 mg QD, PO during the first 3 months as part of a rescue plan with pre-defined criteria (Patients meeting criteria will automatically be assigned to duloxetine 60 mg QD).",100789473.0
315929138,NCT00536471,OG002,Outcome,Group B - Duloxetine,"duloxetine 60 mg every day (QD), by mouth (PO) for 3 months, after which may be increased to duloxetine 120 mg QD, PO for 6 months",100789473.0
315929139,NCT00536471,OG003,Outcome,Group B - Placebo,"placebo every day (QD), by mouth (PO) for up to 9 months, may be increased to duloxetine 60 mg QD, PO during the first 3 months as part of a rescue plan with pre-defined criteria (Patients meeting criteria will automatically be assigned to duloxetine 60 mg QD).",100789473.0
315929140,NCT00536471,OG000,Outcome,Group A - Duloxetine,"duloxetine 60 mg every day (QD), by mouth (PO) for 3 months, after which may be increased to duloxetine 120 mg QD, PO for 6 months",100789474.0
315929141,NCT00536471,OG001,Outcome,Group A - Placebo,"placebo every day (QD), by mouth (PO) for up to 9 months, may be increased to duloxetine 60 mg QD, PO during the first 3 months as part of a rescue plan with pre-defined criteria (Patients meeting criteria will automatically be assigned to duloxetine 60 mg QD).",100789474.0
315929142,NCT00536471,OG002,Outcome,Group B - Duloxetine,"duloxetine 60 mg every day (QD), by mouth (PO) for 3 months, after which may be increased to duloxetine 120 mg QD, PO for 6 months",100789474.0
315929143,NCT00536471,OG003,Outcome,Group B - Placebo,"placebo every day (QD), by mouth (PO) for up to 9 months, may be increased to duloxetine 60 mg QD, PO during the first 3 months as part of a rescue plan with pre-defined criteria (Patients meeting criteria will automatically be assigned to duloxetine 60 mg QD).",100789474.0
315929144,NCT00536471,OG000,Outcome,Group A - Duloxetine,"duloxetine 60 mg every day (QD), by mouth (PO) for 3 months, after which may be increased to duloxetine 120 mg QD, PO for 6 months",100789475.0
315929145,NCT00536471,OG001,Outcome,Group A - Placebo,"placebo every day (QD), by mouth (PO) for up to 9 months, may be increased to duloxetine 60 mg QD, PO during the first 3 months as part of a rescue plan with pre-defined criteria (Patients meeting criteria will automatically be assigned to duloxetine 60 mg QD).",100789475.0
315929146,NCT00536471,OG002,Outcome,Group B - Duloxetine,"duloxetine 60 mg every day (QD), by mouth (PO) for 3 months, after which may be increased to duloxetine 120 mg QD, PO for 6 months",100789475.0
315929147,NCT00536471,OG003,Outcome,Group B - Placebo,"placebo every day (QD), by mouth (PO) for up to 9 months, may be increased to duloxetine 60 mg QD, PO during the first 3 months as part of a rescue plan with pre-defined criteria (Patients meeting criteria will automatically be assigned to duloxetine 60 mg QD).",100789475.0
315929148,NCT00536471,OG000,Outcome,Group A - Duloxetine,"duloxetine 60 mg every day (QD), by mouth (PO) for 3 months, after which may be increased to duloxetine 120 mg QD, PO for 6 months",100789476.0
315929149,NCT00536471,OG001,Outcome,Group A - Placebo,"placebo every day (QD), by mouth (PO) for up to 9 months, may be increased to duloxetine 60 mg QD, PO during the first 3 months as part of a rescue plan with pre-defined criteria (Patients meeting criteria will automatically be assigned to duloxetine 60 mg QD).",100789476.0
315929150,NCT00536471,OG002,Outcome,Group B - Duloxetine,"duloxetine 60 mg every day (QD), by mouth (PO) for 3 months, after which may be increased to duloxetine 120 mg QD, PO for 6 months",100789476.0
315929151,NCT00536471,OG003,Outcome,Group B - Placebo,"placebo every day (QD), by mouth (PO) for up to 9 months, may be increased to duloxetine 60 mg QD, PO during the first 3 months as part of a rescue plan with pre-defined criteria (Patients meeting criteria will automatically be assigned to duloxetine 60 mg QD).",100789476.0
315929152,NCT00536471,OG000,Outcome,Group A - Duloxetine,"duloxetine 60 mg every day (QD), by mouth (PO) for 3 months, after which may be increased to duloxetine 120 mg QD, PO for 6 months",100789477.0
315929153,NCT00536471,OG001,Outcome,Group A - Placebo,"placebo every day (QD), by mouth (PO) for up to 9 months, may be increased to duloxetine 60 mg QD, PO during the first 3 months as part of a rescue plan with pre-defined criteria (Patients meeting criteria will automatically be assigned to duloxetine 60 mg QD).",100789477.0
317109347,NCT04607291,OG000,Outcome,Health Services Research (Witness CARES Services) Intervention,"Patients who are not prepared for a colonoscopy or stool test receive educational materials, messages, and videos electronically or by mail with information about colorectal screening and are followed up by phone within 2 weeks. Patients desiring colonoscopy, receive navigators assistance with obtaining the screening (e.g.,determining gastrointestinal doctor, scheduling appointment, prep materials and process, transportation, escort). Patients desiring a stool test, receive navigators assistance by facilitating fecal tests.

Community Health Service: Receive Witness CARES services

Survey Administration: Ancillary studies",101145140.0
