nct_id,phase,condition,intervention_type,sponsor_type,enrollment,status,outcome_label,final_outcome
NCT00053833,PHASE2,Fallopian Tube Cancer,DRUG,NIH,2.0,TERMINATED,,Failed
NCT00053846,PHASE2/PHASE3,Dyspnea,DRUG,NIH,432.0,COMPLETED,Dyspnea as Measured by Oxygen Cost Diagram (OCD),Passed
NCT00053872,PHASE3,Brain and Central Nervous System Tumors,DRUG,OTHER,316.0,UNKNOWN,,Failed
NCT00053885,PHASE2,Malignant Mesothelioma,DRUG,NIH,47.0,COMPLETED,,Failed
NCT00053898,PHASE3,Breast Cancer,DRUG,NIH,3104.0,COMPLETED,Percentage of Patients Free From Breast Cancer,Passed
NCT00053911,PHASE3,Breast Cancer,DRUG,OTHER,,TERMINATED,,Failed
NCT00053924,PHASE2,Pancreatic Cancer,DRUG,NIH,,COMPLETED,,Failed
NCT00053937,PHASE1,Neurofibromatosis Type 1,DRUG,NIH,,COMPLETED,,Failed
NCT00053950,PHASE1,Disseminated Neuroblastoma,DRUG,NIH,42.0,TERMINATED,,Failed
NCT00053963,PHASE1,Blastic Phase Chronic Myelogenous Leukemia,DRUG,NIH,30.0,COMPLETED,,Failed
NCT00053976,PHASE3,Graft Versus Host Disease,BIOLOGICAL,NIH,105.0,COMPLETED,,Failed
NCT00053989,PHASE2,Chronic Myeloproliferative Disorders,BIOLOGICAL,OTHER,41.0,COMPLETED,Day 100 TRM,Passed
NCT00054002,PHASE2,Malignant Mesothelioma,PROCEDURE,OTHER,12.0,COMPLETED,,Failed
NCT00054015,PHASE2,Prostate Cancer,DRUG,INDUSTRY,,COMPLETED,,Failed
NCT00054028,PHASE1/PHASE2,Recurrent Breast Cancer,DRUG,NIH,31.0,COMPLETED,Percentage of Patients That Achieved Target Suramin Concentrations in Plasma,Passed
NCT00054041,PHASE2,Cervical Cancer,BIOLOGICAL,NIH,84.0,COMPLETED,,Failed
NCT00054054,PHASE2,Head and Neck Cancer,DRUG,NIH,,COMPLETED,,Failed
NCT00054067,PHASE3,Cervical Cancer,DRUG,NIH,,TERMINATED,,Failed
NCT00054106,PHASE1,Prostate Cancer,DRUG,NETWORK,25.0,COMPLETED,,Failed
NCT00054119,PHASE2,Primary Peritoneal Carcinoma,DRUG,NIH,27.0,COMPLETED,,Failed
NCT00054132,PHASE2,Recurrent Breast Carcinoma,BIOLOGICAL,NIH,38.0,COMPLETED,Level of EGFR Expression,Passed
NCT00054145,PHASE2,Breast Cancer,DRUG,NIH,,COMPLETED,,Failed
NCT00054158,PHASE2,Multiple Myeloma and Plasma Cell Neoplasm,DRUG,OTHER,24.0,COMPLETED,,Failed
NCT00054171,PHASE2,Leukemia,DRUG,NIH,1.0,COMPLETED,,Failed
NCT00054184,PHASE3,Lung Cancer,DRUG,INDUSTRY,350.0,TERMINATED,,Failed
NCT00054197,PHASE3,Lung Cancer,DRUG,INDUSTRY,,TERMINATED,,Failed
NCT00054210,PHASE3,Lung Cancer,DRUG,INDUSTRY,,TERMINATED,,Failed
NCT00054223,NA,Psychosocial Effects of Cancer and Its Treatment,PROCEDURE,NIH,250.0,COMPLETED,,Failed
NCT00054236,PHASE1,Chronic Myeloproliferative Disorders,BIOLOGICAL,OTHER,55.0,COMPLETED,,Failed
NCT00054249,PHASE2,Gastric Cancer,DRUG,NIH,,COMPLETED,,Failed
NCT00054262,PHASE2,Liver Cancer,DRUG,NIH,,COMPLETED,,Failed
NCT00054275,PHASE2,Breast Cancer,DRUG,NIH,39.0,COMPLETED,Disease Response (Tumor Measurements)Per RECIST Criteria v. 2000,Passed
NCT00054288,PHASE1,"Unspecified Adult Solid Tumor, Protocol Specific",DRUG,OTHER,,COMPLETED,,Failed
NCT00054301,PHASE2,Breast Cancer,PROCEDURE,OTHER,2.0,COMPLETED,,Failed
NCT00054314,PHASE2,Lung Cancer,DRUG,OTHER,,COMPLETED,,Failed
NCT00054327,PHASE2,Leukemia,DRUG,NIH,34.0,COMPLETED,Rates of Durable Engraftment,Passed
NCT00054340,PHASE1/PHASE2,Chronic Myeloproliferative Disorders,BIOLOGICAL,NIH,,COMPLETED,,Failed
NCT00054353,PHASE1/PHASE2,Refractory Multiple Myeloma,DRUG,NIH,16.0,COMPLETED,PFS,Passed
NCT00054392,PHASE3,Lung Cancer,DRUG,NIH,0.0,WITHDRAWN,,Failed
NCT00054405,PHASE1,Recurrent Neuroblastoma,BIOLOGICAL,NIH,40.0,TERMINATED,,Failed
NCT00054418,PHASE3,Breast Cancer,DIETARY_SUPPLEMENT,NIH,216.0,COMPLETED,,Failed
NCT00054431,PHASE2,Accelerated Phase Chronic Myelogenous Leukemia,DRUG,NIH,80.0,COMPLETED,,Failed
NCT00054444,PHASE1,Cervical Adenocarcinoma,DRUG,NIH,11.0,COMPLETED,,Failed
NCT00054457,PHASE2,Esophageal Cancer,DRUG,NIH,46.0,COMPLETED,,Failed
NCT00054470,PHASE2,Breast Cancer,BIOLOGICAL,NIH,0.0,WITHDRAWN,,Failed
NCT00054483,PHASE1,Adult Grade III Lymphomatoid Granulomatosis,DRUG,NIH,69.0,COMPLETED,,Failed
NCT00054496,PHASE2,Brain and Central Nervous System Tumors,DRUG,OTHER,73.0,UNKNOWN,,Failed
NCT00054522,PHASE2,Prostate Cancer,DIETARY_SUPPLEMENT,OTHER,15.0,COMPLETED,,Failed
NCT00054535,PHASE2,Melanoma (Skin),BIOLOGICAL,NIH,,COMPLETED,,Failed
NCT00054548,PHASE1,"Unspecified Adult Solid Tumor, Protocol Specific",BIOLOGICAL,NIH,55.0,COMPLETED,,Failed
NCT00054561,PHASE3,Head and Neck Cancer,BIOLOGICAL,NIH,,COMPLETED,,Failed
NCT00054574,PHASE2,Prostate Cancer,BIOLOGICAL,OTHER,,COMPLETED,,Failed
NCT00054587,PHASE3,Breast Cancer,BIOLOGICAL,OTHER,3010.0,COMPLETED,,Failed
NCT00054600,PHASE2,Graft-versus-Host Disease,DRUG,INDUSTRY,60.0,COMPLETED,,Failed
NCT00054613,PHASE2,Graft-versus-Host Disease,DRUG,INDUSTRY,72.0,COMPLETED,,Failed
NCT00054626,PHASE3,Bladder Cancer,DRUG,OTHER_GOV,700.0,UNKNOWN,,Failed
NCT00054639,PHASE2,Cutaneous B-cell Non-Hodgkin Lymphoma,BIOLOGICAL,NIH,48.0,COMPLETED,Number of Patients With Objective Response,Passed
NCT00054652,,Focal Dystonia,,NIH,80.0,COMPLETED,,Failed
NCT00054665,PHASE2,B-Cell Lymphoma,DRUG,NIH,50.0,COMPLETED,Clinical Response Rate,Passed
NCT00054678,PHASE1,Congestive Heart Failure,DRUG,INDUSTRY,20.0,UNKNOWN,,Failed
NCT00054691,PHASE2,Skin Cancer,DRUG,INDUSTRY,40.0,COMPLETED,"Number of Participants With Objective Response (Partial Response, Stable Disease and Progressive Disease)",Passed
NCT00054704,PHASE2,Bipolar Disorder,DRUG,NIH,19.0,TERMINATED,Montgomery-Asberg Depression Rating Scale,Passed
NCT00054717,PHASE3,HIV Infections,DRUG,INDUSTRY,630.0,COMPLETED,Treatment Response at Week 48,Passed
NCT00054730,PHASE2,Fragile X Syndrome,DRUG,OTHER,,COMPLETED,,Failed
NCT00054743,PHASE4,HIV Infection,PROCEDURE,NIH,24.0,COMPLETED,,Failed
NCT00054756,PHASE2,Healthy,DRUG,NIH,96.0,COMPLETED,TSH Response to TRH,Passed
NCT00054769,,Tuberculosis,,NIH,760.0,COMPLETED,,Failed
NCT00054795,PHASE3,Brain Neoplasms,DRUG,INDUSTRY,550.0,COMPLETED,,Failed
NCT00054808,PHASE2,Non-Hodgkin's Lymphoma,DRUG,INDUSTRY,40.0,COMPLETED,,Failed
NCT00054821,NA,Osteoarthritis,PROCEDURE,NIH,40.0,COMPLETED,,Failed
NCT00054834,PHASE1,Non-Hodgkins Lymphoma,DRUG,INDUSTRY,27.0,TERMINATED,,Failed
NCT00054847,NA,Cardiovascular Disease,PROCEDURE,FED,733.0,COMPLETED,To Compare 1-year Angiographic Patency of Radial Artery Grafts Versus Saphenous Vein Grafts in Patients Undergoing Elective Coronary Artery Bypass Graft (CABG) Surgery.,Passed
NCT00054860,PHASE1,HIV Infections,BIOLOGICAL,NIH,42.0,COMPLETED,,Failed
NCT00054873,PHASE2,Esophageal Neoplasms,DRUG,INDUSTRY,,COMPLETED,,Failed
NCT00054886,PHASE2,Kidney Neoplasms,DRUG,INDUSTRY,63.0,COMPLETED,,Failed
NCT00054899,PHASE1,"Carcinoma, Non-Small-Cell Lung",BIOLOGICAL,INDUSTRY,18.0,COMPLETED,,Failed
NCT00054912,PHASE1,Colonic Neoplasms,BIOLOGICAL,INDUSTRY,18.0,COMPLETED,,Failed
NCT00054925,NA,Cardiovascular Diseases,BEHAVIORAL,NIH,1685.0,COMPLETED,,Failed
NCT00054938,PHASE2,Systemic Lupus Erythematosus,DRUG,NIH,150.0,COMPLETED,,Failed
NCT00054951,PHASE1/PHASE2,Hepatocellular Carcinoma,DRUG,INDUSTRY,30.0,UNKNOWN,,Failed
NCT00054964,PHASE2,Asthma,DRUG,INDUSTRY,14.0,COMPLETED,,Failed
NCT00054977,PHASE1,Colorectal Cancer,DRUG,INDUSTRY,40.0,COMPLETED,,Failed
NCT00054990,,Healthy,,NIH,40.0,COMPLETED,,Failed
NCT00055003,,Healthy,,NIH,80.0,COMPLETED,,Failed
NCT00055016,,Fabry Disease,,UNKNOWN,100.0,COMPLETED,,Failed
NCT00055029,,Retinoschisis,,NIH,351.0,ACTIVE_NOT_RECRUITING,,Failed
NCT00055042,PHASE1,Macular Edema,DRUG,NIH,40.0,COMPLETED,,Failed
NCT00055055,,Rheumatoid Arthritis,,NIH,1056.0,COMPLETED,,Failed
NCT00055068,PHASE3,Obsessive-Compulsive Disorder,BEHAVIORAL,NIH,38.0,COMPLETED,,Failed
NCT00055081,NA,Mental Health,BEHAVIORAL,NIH,320.0,COMPLETED,,Failed
NCT00055094,,HIV Infections,,NIH,500.0,COMPLETED,,Failed
NCT00055107,PHASE1/PHASE2,HIV Infections,DRUG,NIH,6.0,COMPLETED,,Failed
NCT00055120,PHASE4,HIV Infections,DRUG,NIH,283.0,COMPLETED,,Failed
NCT00055133,PHASE2,Rheumatoid Arthritis,DRUG,INDUSTRY,50.0,COMPLETED,,Failed
NCT00055146,PHASE2,"Leukemia, Lymphocytic, Chronic",DRUG,INDUSTRY,41.0,COMPLETED,,Failed
NCT00055159,PHASE1,Thrombosis,PROCEDURE,NIH,50.0,COMPLETED,,Failed
NCT00055172,,Severe Combined Immunodeficiency,,NIH,100.0,RECRUITING,,Failed
NCT00055185,PHASE2,HIV Infections,DRUG,INDUSTRY,24.0,COMPLETED,,Failed
NCT00055198,PHASE3,Gram-Positive Bacterial Infections,DRUG,INDUSTRY,75.0,TERMINATED,,Failed
NCT00055224,NA,Anxiety Disorders,DEVICE,NIH,921.0,COMPLETED,Change in Percent of Correct Button Presses During Threat Compared to the Safe Condition (AAST),Passed
NCT00055237,PHASE2,Kaposi's Sarcoma,BIOLOGICAL,NIH,19.0,COMPLETED,Response Rate,Passed
NCT00055250,PHASE2,Pancreatic Cancer,DRUG,INDUSTRY,130.0,COMPLETED,,Failed
NCT00055263,PHASE1,Neoplasms,DRUG,INDUSTRY,60.0,COMPLETED,,Failed
NCT00055289,,Healthy,,NIH,40.0,COMPLETED,,Failed
NCT00055302,PHASE2,McCune-Albright Syndrome,DRUG,INDUSTRY,40.0,COMPLETED,,Failed
NCT00055315,NA,Borderline Personality Disorder,BEHAVIORAL,NIH,383.0,COMPLETED,,Failed
NCT00055328,PHASE4,Depression,BEHAVIORAL,NIH,300.0,COMPLETED,,Failed
NCT00055341,PHASE2,HIV Infections,DRUG,NIH,22.0,COMPLETED,,Failed
NCT00055354,NA,"Stress Disorders, Post-Traumatic",PROCEDURE,NIH,90.0,COMPLETED,,Failed
NCT00055367,PHASE2,Crohn's Disease,DRUG,INDUSTRY,30.0,COMPLETED,,Failed
NCT00055380,PHASE1,Cancer,PROCEDURE,NIH,120.0,COMPLETED,,Failed
NCT00055393,NA,Pathological Gambling,DRUG,NIH,80.0,COMPLETED,,Failed
NCT00055419,PHASE2,Colorectal Neoplasms,BIOLOGICAL,INDUSTRY,744.0,COMPLETED,,Failed
NCT00055432,PHASE2,Ovarian Cancer,DRUG,INDUSTRY,,TERMINATED,,Failed
NCT00055445,PHASE1/PHASE2,"Hepatitis C, Chronic",DRUG,NIH,45.0,COMPLETED,,Failed
NCT00055471,PHASE2,Prostatic Neoplasms,DRUG,INDUSTRY,22.0,COMPLETED,Dose Limiting Toxicities (DLTs),Passed
NCT00055484,PHASE2,Migraine Headache,DRUG,INDUSTRY,204.0,COMPLETED,,Failed
NCT00055497,PHASE3,Crohn's Disease,BIOLOGICAL,INDUSTRY,276.0,COMPLETED,Number of Participants Achieving Clinical Remission at Week 24 - NRI,Passed
NCT00055510,PHASE2/PHASE3,"Graft Occlusion, Vascular",DRUG,INDUSTRY,,COMPLETED,,Failed
NCT00055523,PHASE2,Crohn's Disease,DRUG,INDUSTRY,300.0,COMPLETED,,Failed
NCT00055536,PHASE2,Crohn's Disease,DRUG,INDUSTRY,60.0,COMPLETED,,Failed
NCT00055549,PHASE1,Voice Disorders,DRUG,NIH,65.0,COMPLETED,,Failed
NCT00055562,PHASE2/PHASE3,Melanoma,DRUG,INDUSTRY,274.0,COMPLETED,,Failed
NCT00055575,PHASE2,Mood Disorders,DRUG,NIH,197.0,TERMINATED,,Failed
NCT00055588,PHASE1,Healthy,PROCEDURE,NIH,60.0,COMPLETED,,Failed
NCT00055601,PHASE2,Bladder Cancer,DRUG,NIH,97.0,COMPLETED,Treatment Completion Rate,Passed
NCT00055614,PHASE1,Fallopian Tube Cancer,DRUG,OTHER,20.0,COMPLETED,,Failed
NCT00055640,PHASE2,Lymphoma,BIOLOGICAL,NIH,9.0,COMPLETED,,Failed
NCT00055653,PHASE2,Leukemia,BIOLOGICAL,NIH,,COMPLETED,,Failed
NCT00055666,NA,Graft Versus Host Disease,DRUG,OTHER,51.0,COMPLETED,,Failed
NCT00055679,PHASE3,Breast Cancer,DRUG,OTHER,1512.0,COMPLETED,,Failed
NCT00055692,PHASE2,Adult Primary Hepatocellular Carcinoma,BIOLOGICAL,NIH,46.0,COMPLETED,Progression-free Survival,Passed
NCT00055705,PHASE1,Cancer,BIOLOGICAL,NIH,,COMPLETED,,Failed
NCT00055718,PHASE2,Drug/Agent Toxicity by Tissue/Organ,DIETARY_SUPPLEMENT,NIH,50.0,COMPLETED,,Failed
NCT00055731,PHASE3,Prostate Cancer,DRUG,INDUSTRY,413.0,COMPLETED,,Failed
NCT00055757,PHASE2,Stage IIIB Non-small Cell Lung Cancer,DRUG,NIH,48.0,COMPLETED,,Failed
NCT00055770,PHASE1/PHASE2,Recurrent Salivary Gland Cancer,DRUG,NIH,45.0,COMPLETED,,Failed
NCT00055783,PHASE2,Lymphoma,BIOLOGICAL,NIH,,COMPLETED,,Failed
NCT00055809,PHASE2,Metastatic Gastrointestinal Carcinoid Tumor,BIOLOGICAL,NIH,44.0,COMPLETED,,Failed
NCT00055822,PHASE1/PHASE2,Colorectal Cancer,BIOLOGICAL,NIH,16.0,COMPLETED,,Failed
NCT00055835,PHASE2,Bladder Cancer,DRUG,NIH,7.0,COMPLETED,,Failed
NCT00055848,,Colorectal Cancer,GENETIC,NIH,600.0,COMPLETED,,Failed
NCT00055861,PHASE2,Recurrent Breast Cancer,BIOLOGICAL,NIH,27.0,COMPLETED,,Failed
NCT00055874,PHASE3,Leukemia,BIOLOGICAL,OTHER,1551.0,COMPLETED,,Failed
NCT00055887,PHASE3,Lung Cancer,DRUG,INDUSTRY,0.0,WITHDRAWN,,Failed
NCT00055913,PHASE1/PHASE2,Recurrent Squamous Cell Carcinoma of the Hypopharynx,BIOLOGICAL,NIH,58.0,COMPLETED,,Failed
NCT00055926,PHASE1,Breast Cancer,DRUG,INDUSTRY,9.0,COMPLETED,,Failed
NCT00055939,PHASE2,Sarcoma,DRUG,INDUSTRY,,COMPLETED,,Failed
NCT00055952,PHASE2,Sarcoma,DRUG,INDUSTRY,,COMPLETED,,Failed
NCT00055965,PHASE3,Lung Cancer,DRUG,OTHER,400.0,UNKNOWN,,Failed
NCT00055978,PHASE2,Lung Cancer,DRUG,NIH,112.0,COMPLETED,,Failed
NCT00055991,PHASE1,Breast Cancer,DRUG,NIH,87.0,COMPLETED,,Failed
NCT00056004,PHASE2,Head and Neck Cancer,DRUG,NIH,38.0,COMPLETED,,Failed
NCT00056030,PHASE2,Colorectal Cancer,BIOLOGICAL,NIH,73.0,COMPLETED,,Failed
NCT00056056,PHASE3,Lymphoma,DRUG,NETWORK,93.0,TERMINATED,,Failed
NCT00056069,NA,Leukemia,OTHER,NIH,172.0,COMPLETED,,Failed
NCT00056082,PHASE2,Breast Cancer,DRUG,NIH,110.0,COMPLETED,,Failed
NCT00056095,PHASE2,Kidney Cancer,BIOLOGICAL,OTHER,57.0,COMPLETED,,Failed
NCT00056134,PHASE1/PHASE2,Melanoma (Skin),BIOLOGICAL,OTHER,23.0,COMPLETED,,Failed
NCT00056147,PHASE2,Cystic Fibrosis,DRUG,OTHER,90.0,COMPLETED,,Failed
NCT00056160,PHASE3,Multiple Myeloma,DRUG,INDUSTRY,353.0,COMPLETED,Time to Tumor Progression (TTP),Passed
NCT00056173,PHASE1/PHASE2,"Carcinoma, Renal Cell",DRUG,OTHER,43.0,COMPLETED,,Failed
NCT00056186,,Friedreich Ataxia,,NIH,40.0,COMPLETED,,Failed
NCT00056199,PHASE1,Hippel-Lindau Disease,DRUG,NIH,5.0,COMPLETED,,Failed
NCT00056212,NA,Low Back Pain,BEHAVIORAL,NIH,100.0,COMPLETED,,Failed
NCT00056225,PHASE3,Alzheimer's Disease,DRUG,OTHER,340.0,COMPLETED,,Failed
NCT00056238,PHASE2,Stroke,DRUG,NIH,30.0,COMPLETED,,Failed
NCT00056251,PHASE2,Interstitial Cystitis,PROCEDURE,INDUSTRY,150.0,COMPLETED,,Failed
NCT00056264,PHASE3,Chronic Obstructive Pulmonary Disease,DRUG,INDUSTRY,234.0,COMPLETED,,Failed
NCT00056277,PHASE3,Bipolar Disorder,DRUG,INDUSTRY,150.0,COMPLETED,,Failed
NCT00056290,PHASE1/PHASE2,Diabetic Neuropathy,BIOLOGICAL,INDIV,60.0,COMPLETED,,Failed
NCT00056303,PHASE1,Problem Behaviors,BEHAVIORAL,NIH,220.0,COMPLETED,,Failed
NCT00056316,PHASE1/PHASE2,Depression,BEHAVIORAL,NIH,74.0,COMPLETED,"Beck Depression Inventory II (Beck, Steer & Brown, 1996)",Passed
NCT00056329,PHASE3,Down Syndrome,DRUG,NIH,350.0,UNKNOWN,,Failed
NCT00056355,PHASE1,Crohn Disease,DRUG,NIH,10.0,COMPLETED,,Failed
NCT00056368,PHASE3,Candidiasis,DRUG,INDUSTRY,256.0,COMPLETED,,Failed
NCT00056381,PHASE1/PHASE2,Neutropenia,DRUG,INDUSTRY,25.0,COMPLETED,,Failed
NCT00056394,NA,Rheumatoid Arthritis,BEHAVIORAL,NIH,105.0,COMPLETED,,Failed
NCT00056407,PHASE3,"Neoplasms, Prostate",DRUG,INDUSTRY,8231.0,COMPLETED,Number of Participants With Biopsy-detectable Prostate Cancer at Years 2 and 4 (Crude Rate Approach),Passed
NCT00056420,,Tourette Syndrome,,NIH,54.0,COMPLETED,,Failed
NCT00056433,PHASE1,Sickle Cell Anemia,DRUG,NIH,39.0,COMPLETED,,Failed
NCT00056446,PHASE3,Colorectal Neoplasms,DRUG,INDUSTRY,855.0,COMPLETED,,Failed
NCT00056459,PHASE3,Colorectal Neoplasms,DRUG,INDUSTRY,1168.0,COMPLETED,,Failed
NCT00056472,PHASE3,Major Depressive Disorder With Psychotic Features,DRUG,NIH,259.0,COMPLETED,Remission of Depression Hamilton Depression Scale (Ham-D) and Psychosis Schedule for Affective Disorders in Schizophrenia - Delusional Item (SADS) During the Course of the Trial,Passed
NCT00056485,NA,Depression,BEHAVIORAL,NIH,25.0,COMPLETED,,Failed
NCT00056498,PHASE4,Schizophrenia,DRUG,NIH,65.0,COMPLETED,Positive Symptom Item Scores by Week and Treatment Group,Passed
NCT00056511,PHASE2/PHASE3,Hypercholesterolemia,DRUG,NIH,220.0,COMPLETED,,Failed
NCT00056524,PHASE3,Alzheimer's Disease,DRUG,INDUSTRY,600.0,COMPLETED,,Failed
NCT00056537,PHASE1,Non-Small-Cell Lung Carcinoma,DRUG,INDUSTRY,44.0,COMPLETED,,Failed
NCT00056550,PHASE3,"Antithrombin Deficiency, Congenital",BIOLOGICAL,INDUSTRY,14.0,COMPLETED,Incidence of Thromboembolic Events Acute Deep Venous Thrombosis (DVT) and/or Thromboembolic Events Other Than Acute Deep Vein Thrombosis (DVT).,Passed
NCT00056563,PHASE3,Parkinson's Disease,DEVICE,NIH,255.0,COMPLETED,The Difference of Time Spent in the 'on' State Without Troublesome Dyskinesia Based on Patient Motor Diaries as Compared to the Baseline.,Passed
NCT00056576,PHASE3,"Epilepsy, Complex Partial",DRUG,INDUSTRY,165.0,COMPLETED,,Failed
NCT00056589,PHASE1,Congenital Bleeding Disorder,DRUG,INDUSTRY,11.0,COMPLETED,,Failed
NCT00056602,,Rheumatoid Arthritis,,NIH,192.0,COMPLETED,,Failed
NCT00056628,PHASE3,Alzheimer Disease,DEVICE,INDUSTRY,250.0,COMPLETED,,Failed
NCT00056641,PHASE2,HIV Infections,DRUG,INDUSTRY,328.0,COMPLETED,,Failed
NCT00056654,NA,Prostatic Neoplasms,DRUG,INDUSTRY,164.0,COMPLETED,,Failed
NCT00056667,PHASE4,Rheumatoid Arthritis,BEHAVIORAL,NIH,168.0,COMPLETED,,Failed
NCT00056680,NA,Premature Birth,BEHAVIORAL,NIH,173.0,COMPLETED,,Failed
NCT00056693,PHASE2,Neuroendocrine Tumors,DRUG,INDUSTRY,107.0,COMPLETED,,Failed
NCT00056706,,Cerebrovascular Accident,PROCEDURE,NIH,75.0,COMPLETED,,Failed
NCT00056719,,Ankylosing Spondylitis,,NIH,299.0,COMPLETED,,Failed
NCT00056745,PHASE1,HIV Infections,BIOLOGICAL,NIH,12.0,COMPLETED,,Failed
NCT00056758,PHASE1,HIV Infections,BIOLOGICAL,NIH,18.0,COMPLETED,,Failed
NCT00056771,,Cataract,,NIH,3432.0,COMPLETED,,Failed
NCT00056784,,Kidney Transplantation,,NIH,134.0,COMPLETED,,Failed
NCT00056797,PHASE2,HIV Infections,BIOLOGICAL,NIH,92.0,COMPLETED,,Failed
NCT00056810,PHASE2,Guillain-Barre Syndrome,DRUG,FED,30.0,COMPLETED,,Failed
NCT00056823,PHASE1/PHASE2,Age-Related Maculopathy,DRUG,INDUSTRY,168.0,COMPLETED,,Failed
NCT00056836,PHASE3,Macular Degeneration,DRUG,INDUSTRY,720.0,COMPLETED,,Failed
NCT00056849,,Ankylosing Spondylitis,,NIH,134.0,COMPLETED,,Failed
NCT00056862,PHASE4,Hepatitis C,DRUG,NIH,58.0,COMPLETED,Virological Response (Intention to Treat),Passed
NCT00056875,PHASE1/PHASE2,Graft Versus Host Disease,DRUG,OTHER,50.0,COMPLETED,,Failed
NCT00056888,,Movement Disorders,,NIH,115.0,COMPLETED,,Failed
NCT00056901,,Postpartum Depression,,NIH,68.0,TERMINATED,,Failed
NCT00056914,,Healthy,,NIH,102.0,COMPLETED,,Failed
NCT00056927,NA,Smoking,BEHAVIORAL,NIH,1007.0,COMPLETED,,Failed
NCT00056940,NA,Behavior,BEHAVIORAL,NIH,6600.0,COMPLETED,,Failed
NCT00056953,PHASE2,Adolescent Behavior,BEHAVIORAL,NIH,160.0,COMPLETED,,Failed
NCT00056966,PHASE1/PHASE2,Hematologic Malignancy,DRUG,OTHER,24.0,COMPLETED,,Failed
NCT00056979,PHASE1/PHASE2,Inherited Metabolic Storage Diseases,DRUG,OTHER,2.0,TERMINATED,,Failed
NCT00056992,PHASE2,"Carcinoma, Hepatocellular",DRUG,FED,34.0,COMPLETED,,Failed
NCT00057005,PHASE1,LEUKEMIA,DRUG,OTHER,6.0,COMPLETED,,Failed
NCT00057018,PHASE3,Cerebrovascular Accident,PROCEDURE,NIH,229.0,COMPLETED,,Failed
NCT00057031,PHASE2,Myelodysplastic Syndrome,DRUG,INDUSTRY,46.0,UNKNOWN,,Failed
NCT00057044,NA,Physicians' Practice Patterns,BEHAVIORAL,FED,11700.0,COMPLETED,,Failed
NCT00057057,NA,"Heart Failure, Congestive",BEHAVIORAL,FED,438.0,COMPLETED,,Failed
NCT00057070,NA,Smoking Cessation,PROCEDURE,FED,1900.0,COMPLETED,,Failed
NCT00057083,NA,Telemedicine,OTHER,OTHER,221.0,COMPLETED,,Failed
NCT00057096,NA,Substance Abuse,PROCEDURE,FED,800.0,COMPLETED,,Failed
NCT00057109,,Quality of Life,,FED,100.0,COMPLETED,,Failed
NCT00057122,PHASE3,HIV Infections,DRUG,NIH,1148.0,COMPLETED,,Failed
NCT00057135,NA,Schizophrenia,BEHAVIORAL,FED,150.0,COMPLETED,,Failed
NCT00057148,NA,Postoperative Pain,PROCEDURE,FED,300.0,COMPLETED,,Failed
NCT00057161,NA,Mental Illness,BEHAVIORAL,FED,240.0,COMPLETED,,Failed
NCT00057174,NA,Gastroesophageal Reflux Disease,DRUG,OTHER,484.0,COMPLETED,,Failed
NCT00057187,NA,Substance Dependence,BEHAVIORAL,OTHER,157.0,COMPLETED,,Failed
NCT00057200,NA,Heart Failure,PROCEDURE,FED,198.0,COMPLETED,,Failed
NCT00057213,PHASE2,"Depressive Disorder, Major",DRUG,INDUSTRY,367.0,COMPLETED,,Failed
NCT00057226,PHASE2,"Depressive Disorder, Major",DRUG,INDUSTRY,365.0,COMPLETED,,Failed
NCT00057239,PHASE2,Major Depressive Disorder (MDD),DRUG,INDUSTRY,546.0,COMPLETED,,Failed
NCT00057252,,Cancer,,NIH,139692.0,COMPLETED,,Failed
NCT00057265,PHASE3,Chronic Hepatitis B,DRUG,INDUSTRY,,COMPLETED,,Failed
NCT00057278,PHASE2/PHASE3,Fibromyalgia,DRUG,NIH,150.0,COMPLETED,,Failed
NCT00057291,NA,Child Development Disorders,BEHAVIORAL,NIH,1521.0,COMPLETED,,Failed
NCT00057304,PHASE2,Diabetes,DRUG,INDUSTRY,190.0,COMPLETED,,Failed
NCT00057317,PHASE2,Diabetes,DRUG,INDUSTRY,,COMPLETED,,Failed
NCT00057330,PHASE3,Herpes Simplex Infection,BIOLOGICAL,INDUSTRY,8323.0,COMPLETED,"Number of Subjects With Newly Acquired Genital Herpes Disease, Caused by Either Herpes Simplex Virus (HSV)-1 or HSV-2",Passed
NCT00057343,PHASE3,Non-Hodgkin's Lymphoma,DRUG,INDUSTRY,400.0,TERMINATED,,Failed
NCT00057356,PHASE2,Chronic Heart Failure,DRUG,INDUSTRY,170.0,COMPLETED,,Failed
NCT00057369,PHASE2,Bacteremia,DRUG,INDUSTRY,88.0,UNKNOWN,,Failed
NCT00057382,PHASE2/PHASE3,Hepatocellular Carcinoma,DRUG,INDUSTRY,750.0,TERMINATED,,Failed
NCT00057395,PHASE1/PHASE2,Esophageal Neoplasms,DRUG,INDUSTRY,40.0,UNKNOWN,,Failed
NCT00057408,PHASE2,Autistic Disorder,DRUG,NIH,78.0,COMPLETED,,Failed
NCT00057421,PHASE2,Tuberculosis,DRUG,NIH,190.0,COMPLETED,,Failed
NCT00057434,PHASE3,Pulmonary Tuberculosis,DRUG,NIH,1140.0,COMPLETED,,Failed
NCT00057447,PHASE1/PHASE2,Non-Hodgkin's Lymphoma,DRUG,INDUSTRY,24.0,TERMINATED,,Failed
NCT00057460,PHASE2,Healthy,DRUG,NIH,25.0,COMPLETED,,Failed
