nct_id,nlm_download_date_description,study_first_submitted_date,results_first_submitted_date,disposition_first_submitted_date,last_update_submitted_date,study_first_submitted_qc_date,study_first_posted_date,study_first_posted_date_type,results_first_submitted_qc_date,results_first_posted_date,results_first_posted_date_type,disposition_first_submitted_qc_date,disposition_first_posted_date,disposition_first_posted_date_type,last_update_submitted_qc_date,last_update_posted_date,last_update_posted_date_type,start_month_year,start_date_type,start_date,verification_month_year,verification_date,completion_month_year,completion_date_type,completion_date,primary_completion_month_year,primary_completion_date_type,primary_completion_date,target_duration,study_type,acronym,baseline_population,brief_title,official_title,overall_status,last_known_status,phase,enrollment,enrollment_type,source,limitations_and_caveats,number_of_arms,number_of_groups,why_stopped,has_expanded_access,expanded_access_type_individual,expanded_access_type_intermediate,expanded_access_type_treatment,has_dmc,is_fda_regulated_drug,is_fda_regulated_device,is_unapproved_device,is_ppsd,is_us_export,biospec_retention,biospec_description,ipd_time_frame,ipd_access_criteria,ipd_url,plan_to_share_ipd,plan_to_share_ipd_description,created_at,updated_at,source_class,delayed_posting,expanded_access_nctid,expanded_access_status_for_nctid,fdaaa801_violation,baseline_type_units_analyzed,patient_registry
NCT01894620,,2013-07-03,2016-01-06,,2021-02-22,2013-07-09,2013-07-10,ESTIMATED,2017-08-08,2018-02-12,ACTUAL,,,,2021-02-22,2021-02-24,ACTUAL,2013-05,,2013-05-31,2021-02,2021-02-28,2014-10,ACTUAL,2014-10-31,2014-05,ACTUAL,2014-05-31,,INTERVENTIONAL,rTMS,,The Effect of rTMS Treatment on Alzheimer's and Sleep Quality,Investigating the Effect of Repetitive Transcranial Magnetic Stimulation as a Treatment for Alzheimer's Disease and on Sleep Quality,COMPLETED,,NA,11.0,ACTUAL,University of Manitoba,,2.0,,,False,,,,True,,,,,,,,,,,,,2025-06-25 12:43:16.830508,2025-06-25 12:43:16.830508,OTHER,,,,,,
NCT06210178,,2023-12-21,,,2024-01-17,2024-01-17,2024-01-18,ACTUAL,,,,,,,2024-01-17,2024-01-18,ACTUAL,2023-12-01,ACTUAL,2023-12-01,2024-01,2024-01-31,2026-12-01,ESTIMATED,2026-12-01,2026-12-01,ESTIMATED,2026-12-01,,INTERVENTIONAL,NONEEDLES,,Non-Invasive Portal and Hepatic Vein Pressure Estimation,Non-Invasive Portal and Hepatic Vein Pressure Estimation: MRI-Guided Diagnostics for Chronic Liver Disease,RECRUITING,,NA,50.0,ESTIMATED,Leiden University Medical Center,,1.0,,,False,,,,False,False,False,,,,,,,,,NO,We do not plan to share the individual participant data (IPD) outside of our research group.,2025-06-25 12:43:16.830508,2025-06-25 12:43:16.830508,OTHER,,,,,,
NCT06414304,,2024-05-07,,,2024-05-13,2024-05-13,2024-05-16,ACTUAL,,,,,,,2024-05-13,2024-05-16,ACTUAL,2022-06-01,ACTUAL,2022-06-01,2024-05,2024-05-31,2026-07,ESTIMATED,2026-07-31,2025-07,ESTIMATED,2025-07-31,,OBSERVATIONAL,BLOOMSI,,Dynamics of MSI and Genomic Profile of Colorectal Cancer In the Course of Immune Checkpoint Inhibitor Therapy,A Multi-center Observational Clinical Trial Evaluating the Dynamics of Microsatellite Instability and Genomic Profile of Colorectal Cancer in the Course of Treatment With Immune Checkpoint Inhibitors,RECRUITING,,,70.0,ESTIMATED,OncoAtlas LLC,,,,,False,,,,False,,,,,,,,,,,,,2025-06-25 18:51:03.905308,2025-06-25 18:51:03.905308,INDUSTRY,,,,,,False
NCT06043661,,2023-09-12,,,2023-09-18,2023-09-18,2023-09-21,ACTUAL,,,,,,,2023-09-18,2023-09-21,ACTUAL,2023-02-09,ACTUAL,2023-02-09,2023-09,2023-09-30,2025-12,ESTIMATED,2025-12-31,2023-12,ESTIMATED,2023-12-31,,OBSERVATIONAL,,,Early Detection of Breast Cancer,An Evaluation of a Circulating Tumor Cell-based Test (TriNetra™-Breast) for Breast Cancer Screening in Women Aged 40 and Above,RECRUITING,,,700.0,ESTIMATED,Datar Cancer Genetics Inc,,,2.0,,False,,,,True,False,False,,,,,,,,,,,2025-06-25 18:51:03.905308,2025-06-25 18:51:03.905308,INDUSTRY,,,,,,False
NCT02795546,,2016-05-31,,,2016-06-06,2016-06-06,2016-06-10,ESTIMATED,,,,,,,2016-06-06,2016-06-10,ESTIMATED,2015-01,,2015-01-31,2016-06,2016-06-30,2016-04,ACTUAL,2016-04-30,2016-04,ACTUAL,2016-04-30,,INTERVENTIONAL,,,Effect of Alendronate With β - TCP Bone Substitute in Surgical Therapy of Periodontal Intra-osseous Defects.,"Effect of Alendronate With β - TCP Bone Substitute in Surgical Therapy of Periodontal Intra-osseous Defects: A Randomized, Controlled Clinical Trial.",COMPLETED,,PHASE4,32.0,ACTUAL,Panineeya Mahavidyalaya Institute of Dental Sciences & Research Centre,,2.0,,,False,,,,True,,,,,,,,,,,NO,statistical data will be provided.,2025-06-25 18:51:03.905308,2025-06-25 18:51:03.905308,OTHER,,,,,,
NCT01500018,,2011-12-06,,,2012-03-21,2011-12-23,2011-12-26,ESTIMATED,,,,,,,2012-03-21,2012-03-22,ESTIMATED,2012-01,,2012-01-31,2012-03,2012-03-31,2012-04,ESTIMATED,2012-04-30,2012-04,ESTIMATED,2012-04-30,,INTERVENTIONAL,TC-5214,,Study in Healthy Recreational Polydrug Users to Measure the Abuse Potential of TC-5214,"A Single-center, Single-dose, Double-blind, Randomized, Placebo- and Active-controlled Crossover Study to Evaluate the Abuse Potential of TC-5214 in Healthy Recreational Polydrug Users",WITHDRAWN,,PHASE1,0.0,ACTUAL,AstraZeneca,,14.0,,Sponsor decision to withdraw.,False,,,,,,,,,,,,,,,,,2025-06-25 18:51:03.905308,2025-06-25 18:51:03.905308,INDUSTRY,,,,,,
NCT01308021,,2011-02-28,,,2014-05-23,2011-03-02,2011-03-03,ESTIMATED,,,,,,,2014-05-23,2014-05-26,ESTIMATED,2010-12,,2010-12-31,2014-05,2014-05-31,2011-12,ACTUAL,2011-12-31,2011-10,ACTUAL,2011-10-31,,INTERVENTIONAL,,,Clinical Efficacy and Safety of gpASIT+TM to Treat Seasonal Allergic Rhinoconjunctivitis,"Clinical Efficacy, Immunogenicity, Clinical Tolerability and Assessment of Safety of gpASIT+TM Administered Orally, According to Two Administration Schedules, for the Prophylaxis of Seasonal Grass Pollen Rhinoconjunctivitis",COMPLETED,,PHASE2,202.0,ACTUAL,BioTech Tools S.A.,,3.0,,,False,,,,False,,,,,,,,,,,,,2025-06-26 01:47:46.130337,2025-06-26 01:47:46.130337,INDUSTRY,,,,,,
NCT04970147,,2021-07-16,,,2022-10-05,2021-07-16,2021-07-21,ACTUAL,,,,,,,2022-10-05,2022-10-06,ACTUAL,2021-12-28,ACTUAL,2021-12-28,2022-10,2022-10-31,2022-10-05,ACTUAL,2022-10-05,2022-10-05,ACTUAL,2022-10-05,,INTERVENTIONAL,,,Development of Evidence-Based Nursing Care Bundle in Gastrostomy Care,Development of Evidence-Based Nursing Care Bundle in Gastrostomy Care,COMPLETED,,NA,11.0,ACTUAL,Hacettepe University,,1.0,,,False,,,,,False,False,,,,,,,,,UNDECIDED,,2025-06-26 01:47:46.130337,2025-06-26 01:47:46.130337,OTHER,,,,,,
NCT04332614,,2020-03-31,2021-04-06,,2021-04-30,2020-04-01,2020-04-02,ACTUAL,2021-04-30,2021-05-03,ACTUAL,,,,2021-04-30,2021-05-03,ACTUAL,2020-04-06,ACTUAL,2020-04-06,2021-04,2021-04-30,2020-05-08,ACTUAL,2020-05-08,2020-04-13,ACTUAL,2020-04-13,,OBSERVATIONAL,,Investigators did not have access to baseline demographic information for study participants.,Email Campaign to Increase Uptake of myGeisinger,Email Campaign to Encourage Patients to Complete Sign-up Process for Geisinger's Patient Portal,COMPLETED,,,14099.0,ACTUAL,Geisinger Clinic,"For this study, we only received data about engagement with the email and enrollment in the patient portal. Demographic information such as age, sex, or gender were not collected. Note that for some patients, enrollment data could not be extracted from Geisinger's electronic health records; these patients were excluded from analyses. Also note that ""1 week"" and ""1 month"" outcome data were extracted within a time range that was a few days longer than 7 and 30 days post-intervention, respectively.",,6.0,,False,,,,,False,False,,,,,,The data will become available after publication of study results in a scientific journal and will be available as long as the Open Science Framework hosts the data.,The data on the Open Science Framework will be open to anyone requesting that information.,http://osf.io,YES,Data with no personally identifiable information will be made available to other researchers on the Open Science Framework for transparency. This will include the essential data and code needed to replicate the analysis that yielded reported findings.,2025-06-24 22:04:59.160261,2025-06-24 22:04:59.160261,OTHER,,,,,,False
NCT03315377,,2017-08-21,,,2023-10-03,2017-10-16,2017-10-20,ACTUAL,,,,,,,2023-10-03,2023-10-04,ACTUAL,2017-09-01,ACTUAL,2017-09-01,2023-10,2023-10-31,2027-04-30,ESTIMATED,2027-04-30,2023-04-30,ACTUAL,2023-04-30,,INTERVENTIONAL,MIKA,,Lunatocapitate Fusion Versus Four-corner Fusion for SNAC and SLAC Arthritis.,Lunatocapitate Fusion Versus Four-corner Fusion for SNAC and SLAC Arthritis. A Randomized Comparison.,ACTIVE_NOT_RECRUITING,,NA,64.0,ACTUAL,Karolinska Institutet,,2.0,,,False,,,,False,False,False,,,,,,,,,,,2025-06-24 22:04:59.160261,2025-06-24 22:04:59.160261,OTHER,,,,,,
NCT02753634,,2016-03-22,,,2016-11-25,2016-04-27,2016-04-28,ESTIMATED,,,,,,,2016-11-25,2016-11-29,ESTIMATED,2015-04,,2015-04-30,2016-03,2016-03-31,2016-06,ACTUAL,2016-06-30,2016-06,ACTUAL,2016-06-30,,INTERVENTIONAL,,,An Innovative Mind-motor Exercise Approach to Osteoarthritis Treatment,An Innovative Mind-motor Exercise Approach to Osteoarthritis Treatment,COMPLETED,,NA,22.0,ACTUAL,London Health Sciences Centre Research Institute OR Lawson Research Institute of St. Joseph's,,2.0,,,False,,,,False,,,,,,,,,,,NO,,2025-06-24 22:04:59.160261,2025-06-24 22:04:59.160261,OTHER,,,,,,
NCT03852979,,2017-12-05,,,2020-01-07,2019-02-21,2019-02-25,ACTUAL,,,,,,,2020-01-07,2020-01-10,ACTUAL,2018-11-01,ACTUAL,2018-11-01,2018-12,2018-12-31,2020-01-01,ACTUAL,2020-01-01,2020-01-01,ACTUAL,2020-01-01,,INTERVENTIONAL,NEOCON-F,,Neo-Adjuvant Chemotherapy and Conservative Surgery in Cervical Cancer to Preserve Fertility,Neo-Adjuvant Chemotherapy and Conservative Surgery in Cervical Cancer to Preserve Fertility,TERMINATED,,PHASE2,1.0,ACTUAL,The Netherlands Cancer Institute,,1.0,,study is merged with CONTESSA study,False,,,,False,False,False,,,,,,,,,UNDECIDED,to be determined,2025-06-24 22:04:59.160261,2025-06-24 22:04:59.160261,OTHER,,,,,,
NCT04759365,,2021-02-15,,,2023-01-12,2021-02-15,2021-02-18,ACTUAL,,,,,,,2023-01-12,2023-01-17,ACTUAL,2021-06-02,ACTUAL,2021-06-02,2023-01,2023-01-31,2022-08-01,ACTUAL,2022-08-01,2022-08-01,ACTUAL,2022-08-01,,INTERVENTIONAL,,,"Safety, Tolerability, Pharmacokinetic, and Pharmacodynamic Study of Oral ASN51 in Healthy Subjects and Subjects With Alzheimer's Disease","A Randomized, Double-Blind, Placebo-Controlled, Phase 1 Safety, Tolerability, Pharmacokinetics and Pharmacodynamics Study of Oral ASN51 in Healthy Young Adult and Elderly Subjects and Elderly Subjects With Alzheimer's Disease",TERMINATED,,PHASE1,25.0,ACTUAL,Asceneuron S.A.,,2.0,,"Delays with sites, identifying/enrolling patients, impact of COVID, staffing, and duration",False,,,,False,False,False,,,,,,,,,NO,,2025-06-24 22:04:59.160261,2025-06-24 22:04:59.160261,INDUSTRY,,,,,,
NCT01453517,,2011-09-27,,,2011-10-13,2011-10-13,2011-10-18,ESTIMATED,,,,,,,2011-10-13,2011-10-18,ESTIMATED,2010-09,,2010-09-30,2011-10,2011-10-31,2011-08,ACTUAL,2011-08-31,2011-08,ACTUAL,2011-08-31,,INTERVENTIONAL,,,A Psychological and Behavioral Intervention for Post-Bariatric Patients,Dialectical Behavior Therapy (DBT) for Post-Bariatric Patients Experiencing Weight Regain,COMPLETED,,NA,26.0,ACTUAL,Mayo Clinic,,,,,False,,,,False,,,,,,,,,,,,,2025-06-24 22:04:59.160261,2025-06-24 22:04:59.160261,OTHER,,,,,,
NCT03345537,,2017-11-14,,,2022-08-24,2017-11-14,2017-11-17,ACTUAL,,,,,,,2022-08-24,2022-08-25,ACTUAL,2018-02-12,ACTUAL,2018-02-12,2022-08,2022-08-31,2022-03-31,ACTUAL,2022-03-31,2022-03-31,ACTUAL,2022-03-31,,OBSERVATIONAL,MOG,,Initial Clinical Presentation of Inflammatory Optic Neuritis Associated or Not With Autoantibodies Anti-Myelin-oligodendrocyte-glycoprotein,Observational Prospective Multicentered Study Evaluating Initial Clinical Presentation of Inflammatory Optic Neuritis (ON) Associated or Not With Autoantibodies Anti- Myelin-oligodendrocyte-glycoprotein (MOG-Ab),COMPLETED,,,103.0,ACTUAL,Nantes University Hospital,,,,,False,,,,False,False,False,,,,SAMPLES_WITHOUT_DNA,Blood sample (5mL),,,,NO,,2025-06-24 22:54:30.496859,2025-06-24 22:54:30.496859,OTHER,,,,,,False
NCT04027985,,2019-07-18,,,2021-07-28,2019-07-18,2019-07-22,ACTUAL,,,,,,,2021-07-28,2021-07-29,ACTUAL,2019-11-01,ACTUAL,2019-11-01,2021-01,2021-01-31,2021-02-05,ACTUAL,2021-02-05,2021-02-05,ACTUAL,2021-02-05,,INTERVENTIONAL,,,Functional Outcome of Hemiplegic Upper Extremity in Patients With Subacute Stroke After Kinesiotaping and Rehabilitation,The Functional Outcome of Hemiplegic Upper Extremity in Patients With Subacute Stroke After Kinesiotaping Combined With Rehabilitation,COMPLETED,,NA,41.0,ACTUAL,Chang Gung Memorial Hospital,,2.0,,,False,,,,False,False,False,,,,,,,,,NO,,2025-06-25 12:18:46.711485,2025-06-25 12:18:46.711485,OTHER,,,,,,
NCT04148885,,2019-10-29,,,2019-10-30,2019-10-30,2019-11-04,ACTUAL,,,,,,,2019-10-30,2019-11-04,ACTUAL,2019-11,ESTIMATED,2019-11-30,2019-10,2019-10-31,2020-12,ESTIMATED,2020-12-31,2020-07,ESTIMATED,2020-07-31,,INTERVENTIONAL,,,A Trial of Paclitaxel (Albumin-binding) for Castration-resistant Prostate Cancer,"One-arm, Multi-center Clinical Trial of Paclitaxel (Albumin-binding) Combined With Carboplatin for Castration-resistant Prostate Cancer",UNKNOWN,NOT_YET_RECRUITING,PHASE1/PHASE2,44.0,ESTIMATED,"Shanghai General Hospital, Shanghai Jiao Tong University School of Medicine",,1.0,,,False,,,,,False,False,,,,,,,,,,,2025-06-25 12:18:46.711485,2025-06-25 12:18:46.711485,OTHER,,,,,,
NCT04487496,,2020-06-22,,,2023-05-11,2020-07-22,2020-07-27,ACTUAL,,,,,,,2023-05-11,2023-05-12,ACTUAL,2020-08-17,ACTUAL,2020-08-17,2023-05,2023-05-31,2022-09-30,ACTUAL,2022-09-30,2022-06-30,ACTUAL,2022-06-30,,OBSERVATIONAL,,,"Determinants of Access to Emergency Surgery at the University College Hospital, Ibadan","Determinants of Access to Emergency Surgery at the University College Hospital, Ibadan",COMPLETED,,,87.0,ACTUAL,"University College Hospital, Ibadan",,,,,False,,,,True,False,False,,,,,,The data will be available within two years of the final completion of the study,Access will be granted following a review of written requests for the data,,YES,The de-identified data set will be developed and presented in a share-able format and most likely deposited in an online data repository,2025-06-25 18:51:03.905308,2025-06-25 18:51:03.905308,OTHER,,,,,,False
NCT01299285,,2011-02-16,2017-03-10,,2017-05-15,2011-02-16,2011-02-18,ESTIMATED,2017-03-10,2017-04-21,ACTUAL,,,,2017-05-15,2017-06-08,ACTUAL,2011-02,,2011-02-28,2017-05,2017-05-31,2011-03,ACTUAL,2011-03-31,2011-03,ACTUAL,2011-03-31,,INTERVENTIONAL,,,Disposition of 14C-LY3009104 Following Oral Administration in Healthy Human Subjects,Disposition of 14C-LY3009104 Following Oral Administration in Healthy Human Male Subjects,COMPLETED,,PHASE1,6.0,ACTUAL,Eli Lilly and Company,,1.0,,,False,,,,False,,,,,,,,,,,,,2025-06-25 12:18:46.711485,2025-06-25 12:18:46.711485,INDUSTRY,,,,,,
NCT05087407,,2021-10-12,,,2021-10-22,2021-10-20,2021-10-21,ACTUAL,,,,,,,2021-10-22,2021-10-28,ACTUAL,2016-12-01,ACTUAL,2016-12-01,2021-10,2021-10-31,2020-05-01,ACTUAL,2020-05-01,2019-12-01,ACTUAL,2019-12-01,,INTERVENTIONAL,,,Decompression and Drainage Seton in the Treatment of High Complex Anal Fistula,Cutting Seton Versus Decompression and Drainage Seton in the Treatment of High Complex Anal Fistula,COMPLETED,,NA,120.0,ACTUAL,China-Japan Friendship Hospital,,2.0,,,False,,,,False,False,False,,,,,,,,,NO,,2025-06-25 12:18:46.711485,2025-06-25 12:18:46.711485,OTHER,,,,,,
NCT02558543,,2015-08-31,,,2019-03-04,2015-09-23,2015-09-24,ESTIMATED,,,,,,,2019-03-04,2019-03-05,ACTUAL,2015-09,ACTUAL,2015-09-30,2019-03,2019-03-31,2019-03,ACTUAL,2019-03-31,2018-12,ACTUAL,2018-12-31,,INTERVENTIONAL,scleradec2,,Subcutaneous Injection of Autologous Adipose Tissue-derived Stromal Vascular Fraction Into the Fingers of Patients With Systemic Sclerosis,Subcutaneous Injection of Autologous Adipose Tissue-derived Stromal Vascular Fraction Into the Fingers of Patients With Systemic Sclerosis : Controlled Clinical Trial With Efficacy Assessment,TERMINATED,,PHASE2,40.0,ACTUAL,Assistance Publique Hopitaux De Marseille,,2.0,,,False,,,,True,,,,,,,,,,,,,2025-06-25 12:18:46.711485,2025-06-25 12:18:46.711485,OTHER,,,,,,
NCT06154330,,2023-11-23,,,2023-11-23,2023-11-23,2023-12-04,ACTUAL,,,,,,,2023-11-23,2023-12-04,ACTUAL,2023-11-20,ACTUAL,2023-11-20,2023-11,2023-11-30,2023-12-23,ESTIMATED,2023-12-23,2023-12-20,ESTIMATED,2023-12-20,,OBSERVATIONAL,,,Safety and Efficacy of Suprachoroidal Tube Shunt in Patients With Primary Open and Pseudoexfoliation Glaucomas,Safety and Efficacy of Suprachoroidal Tube Shunt in Patients With Primary Open and Pseudoexfoliation Glaucomas,RECRUITING,,,91.0,ESTIMATED,Davinci LTD,,,,,False,,,,False,False,False,,,,,,,,,UNDECIDED,,2025-06-25 12:18:46.711485,2025-06-25 12:18:46.711485,OTHER,,,,,,False
NCT05260866,,2022-02-17,,,2023-02-22,2022-02-28,2022-03-02,ACTUAL,,,,,,,2023-02-22,2023-02-23,ACTUAL,2021-07-01,ACTUAL,2021-07-01,2022-02,2022-02-28,2022-06-30,ACTUAL,2022-06-30,2022-06-30,ACTUAL,2022-06-30,,OBSERVATIONAL,MENTALPED,,Impact of the COVID-19 Pandemic on Mental Health Service Utilization in Children and Adolescents,Impact of the COVID-19 Pandemic on Mental Health Service Utilization in Children and Adolescents,COMPLETED,,,500000.0,ACTUAL,Assistance Publique - Hôpitaux de Paris,,,,,False,,,,False,False,False,,,,,,,,,NO,,2025-06-25 12:18:46.711485,2025-06-25 12:18:46.711485,OTHER,,,,,,False
NCT00089479,,2004-08-05,2011-03-31,,2012-12-19,2004-08-05,2004-08-06,ESTIMATED,2011-05-24,2011-06-23,ESTIMATED,,,,2012-12-19,2012-12-21,ESTIMATED,2002-08,,2002-08-31,2012-12,2012-12-31,2012-05,ACTUAL,2012-05-31,2010-06,ACTUAL,2010-06-30,,INTERVENTIONAL,,,A Study of Xeloda (Capecitabine) in Women With High-Risk Breast Cancer,"A Randomized, Open-label Study of the Effect of Adjuvant Therapy With Adriamycin Plus Cytoxan Followed by Taxotere or Taxotere Plus Xeloda on Overall Survival in Female Patients With High-risk Breast Cancer",COMPLETED,,PHASE3,2611.0,ACTUAL,Hoffmann-La Roche,,2.0,,,False,,,,,,,,,,,,,,,,,2025-06-25 18:51:03.905308,2025-06-25 18:51:03.905308,INDUSTRY,,,,,,
NCT03971552,,2019-05-26,,,2019-05-31,2019-05-31,2019-06-03,ACTUAL,,,,,,,2019-05-31,2019-06-03,ACTUAL,2012-01-01,ACTUAL,2012-01-01,2019-05,2019-05-31,2018-04-01,ACTUAL,2018-04-01,2017-12-31,ACTUAL,2017-12-31,,OBSERVATIONAL,,,Gadolinium-Enhanced Extracranial MRA Prior to Mechanical Thrombectomy Is Not Associated With an Improved Procedure Speed,Gadolinium-Enhanced Extracranial MRA Prior to Mechanical Thrombectomy Is Not Associated With an Improved Procedure Speed,COMPLETED,,,912.0,ACTUAL,Fondation Ophtalmologique Adolphe de Rothschild,,,,,False,,,,,False,False,,,,,,,,,NO,,2025-06-25 12:18:46.711485,2025-06-25 12:18:46.711485,NETWORK,,,,,,False
NCT06089564,,2023-09-19,,,2023-10-13,2023-10-13,2023-10-18,ACTUAL,,,,,,,2023-10-13,2023-10-18,ACTUAL,2023-04-11,ACTUAL,2023-04-11,2023-10,2023-10-31,2023-07-25,ACTUAL,2023-07-25,2023-07-23,ACTUAL,2023-07-23,,INTERVENTIONAL,,,Effectiveness of Skit Video to Improve Oral Hygiene Status of Children With Hearing Impairment,Enhancing Oral Hygiene in Children With Hearing Impairment: The Impact of Skit Video Interventions - A Randomized Controlled Trial,COMPLETED,,NA,60.0,ACTUAL,Dow University of Health Sciences,,3.0,,,False,,,,False,False,False,,,,,,,,,NO,,2025-06-26 01:47:46.130337,2025-06-26 01:47:46.130337,OTHER,,,,,,
NCT05073822,,2021-09-16,,,2023-05-10,2021-09-28,2021-10-12,ACTUAL,,,,,,,2023-05-10,2023-05-11,ACTUAL,2023-02-20,ESTIMATED,2023-02-20,2023-05,2023-05-31,2027-02-20,ESTIMATED,2027-02-20,2027-02-20,ESTIMATED,2027-02-20,,INTERVENTIONAL,,,NOMINATE/ Minimisation of Immunosuppression in Kidney Transplantation,"A Phase III, Randomised, Single-site Trial on the Minimisation of Immunosuppression In Elderly Renal Transplant Recipients.",WITHDRAWN,,PHASE1/PHASE2,0.0,ACTUAL,"University College, London",,2.0,,Funding not secured,False,,,,True,False,False,,,False,,,,,,NO,,2025-06-25 12:18:46.711485,2025-06-25 12:18:46.711485,OTHER,,,,,,
NCT04164407,,2019-11-12,,,2020-12-28,2019-11-12,2019-11-15,ACTUAL,,,,,,,2020-12-28,2020-12-29,ACTUAL,2019-12-01,ACTUAL,2019-12-01,2020-12,2020-12-31,2021-12-30,ESTIMATED,2021-12-30,2021-12-01,ESTIMATED,2021-12-01,,OBSERVATIONAL,KCDTR,,"Keratoconus, Corneal Diseases and Transplant Registry","Keratoconus, Corneal Diseases and Transplant Registry (KCDTR)",UNKNOWN,RECRUITING,,800.0,ESTIMATED,"University Hospital, Montpellier",,,,,False,,,,False,False,False,,,,,,,,,UNDECIDED,NC,2025-06-25 12:18:46.711485,2025-06-25 12:18:46.711485,OTHER,,,,,,False
NCT03230448,,2017-07-24,,,2017-08-30,2017-07-24,2017-07-26,ACTUAL,,,,,,,2017-08-30,2017-08-31,ACTUAL,2017-05-29,ACTUAL,2017-05-29,2017-08,2017-08-31,2017-07-31,ACTUAL,2017-07-31,2017-07-31,ACTUAL,2017-07-31,1 Day,OBSERVATIONAL,ISA,,Study of the Links Between Suicidal Intentionality and Acute Alcoholism,Study of the Links Between Suicidal Intentionality and Acute Alcoholism,COMPLETED,,,110.0,ACTUAL,"University Hospital, Toulouse",,,2.0,,False,,,,False,False,False,,,,,,,,,NO,,2025-06-25 12:18:46.711485,2025-06-25 12:18:46.711485,OTHER,,,,,,True
NCT02052167,,2014-01-27,,,2018-03-26,2014-01-30,2014-01-31,ESTIMATED,,,,,,,2018-03-26,2018-03-29,ACTUAL,2014-04,,2014-04-30,2018-03,2018-03-31,2014-08,ACTUAL,2014-08-31,2014-08,ACTUAL,2014-08-31,,INTERVENTIONAL,,,Human Factors Study of Methotrexate Prefilled Pen (50 mg/mL) in Patients With Juvenile Idiopathic Arthritis,Human Factors Study for the Evaluation of the Methotrexate Prefilled Pen (50 mg/mL) for Subcutaneous Injection in Pediatric and Adolescent Patients With Juvenile Idiopathic Arthritis,COMPLETED,,EARLY_PHASE1,30.0,ACTUAL,medac GmbH,,1.0,,,False,,,,False,,,,,,,,,,,,,2025-06-25 12:18:46.711485,2025-06-25 12:18:46.711485,INDUSTRY,,,,,,
NCT04835857,,2021-04-05,,,2024-08-05,2021-04-05,2021-04-08,ACTUAL,,,,,,,2024-08-05,2024-08-06,ACTUAL,2021-01-01,ACTUAL,2021-01-01,2024-08,2024-08-31,2025-12-21,ESTIMATED,2025-12-21,2025-11-01,ESTIMATED,2025-11-01,,OBSERVATIONAL,,,Comparison of Cuff-Less Wrist Wearable Blood Pressure Device to Cuff Based Blood Pressure Measuring Devices,Comparison of Cuff-Less Wrist Wearable to Cuff Based Commercial Available Blood Pressure Measuring Devices in Health Volunteers With Normal or High Blood Pressure,RECRUITING,,,91.0,ESTIMATED,"Dynocardia, Inc",,,1.0,,False,,,,,False,True,True,,True,,,Data will become available following data analysis within 6 month of study completion and will remain available for up to 3 years.,Data will be accessed via secure methods outlined in a data sharing agreement,,YES,"Personal and medical information will stay confidential and secure and will be protected in accordance with current US law. All participants will be provided with a unique ID number. All participants' information such as participants' name and address as well as background information will be de-identified to protect subject confidentiality.

Dynocardia or its designees will comply with all relevant data collection laws when collecting data for this study. Study databases will not include the participants name or address. Images will be captured by ViTrack under patient's ID in an electronic database. All other data will be de-identified for review purpose and transferred via a secure method.",2025-06-26 01:17:51.567718,2025-06-26 01:17:51.567718,INDUSTRY,,,,,,False
NCT03701893,,2018-10-08,,,2020-10-20,2018-10-08,2018-10-10,ACTUAL,,,,,,,2020-10-20,2020-10-22,ACTUAL,2018-10-22,ACTUAL,2018-10-22,2020-10,2020-10-31,2019-12-31,ACTUAL,2019-12-31,2019-12-31,ACTUAL,2019-12-31,,INTERVENTIONAL,PROFEC,,Evaluate the Use of a New Probiotic Strain in Couples With Fertility Problems and Dysbiosis.,Evaluate the Effect of the Strain Lactobacillus PS11610 on the Microbiota of the Female and Male Genital Tract in Couples With Fertility Problems and Dysbiosis.,COMPLETED,,NA,30.0,ACTUAL,ProbiSearch SL,,1.0,,,False,,,,,False,False,,,,,,,,,UNDECIDED,,2025-06-26 01:17:51.567718,2025-06-26 01:17:51.567718,INDUSTRY,,,,,,
